address,value,is_contract
0xB911F3481056BDc24AAC921e6766F3A4E2C13222,5496947865237063022377,false
0xd52929B69680A6f74D2eB9c8F1ef482f37b1b32B,5320407394984260896433,false
0x8d5aB09062FA6553f655a4EcA782bb106e1de799,5090563854817159539771,false
0x5d8809340760b1bB54642BE91Bb5A2871C0d7a10,4783611813301338026770,false
0xC9616AE1014228AB036d49BC36Ef9D078343Fd30,4689394763388769477377,false
0x92FF5ebB3CB32Ce771D9095d8EfDB39765fB9108,4579688886798801716297,false
0xC89a761d1A596e41D8FFfe2A79cDA93CF6dCe028,4398459633220936200733,false
0x3f559dCFBeb91B6309E22Ed5af116D3D075714b0,4387899423425947838232,false
0x8222B6416C4604813359E4257CbA4eb660A47F41,4202614741105861062901,false
0x2107dC09Fd3C7127749C1A47C84E4A33D6e72F1A,3949906432825677829852,false
0x8A86690902182d4f742bA81a988EC27FEaB16269,3819945591938845062911,false
0xA6548c1F8D3F3c97f75deE8D030B942b6c88B6ce,3777442178138666241503,false
0xA9475Bb40a256E0636B5b5aB3d4E0163C2A5D5fA,3549285365941591619403,false
0x992965332Cd30b954A73dF26B667E520cf3F9Cec,3547221835707255421229,false
0x3308958b3a067C05B7E750c530390FA662cE1160,3387212607505169532926,false
0x11882CA26d94275436A3Da07250eB0F0D6e9e52d,3359469876354215806370,false
0x42CFe2b6C77098cF86149Ef7ADFa2F06A395D175,3123165965293117683194,false
0x221697Cd665C5E412C84a90DCB931a8B4AFe5c42,3090558251881239734022,false
0x1507b19CEbe282E01fA6b9BA97F2F9778961707A,3041702922724579313615,false
0x19a7277A12fC81e1fBa6c570F862b44648981Aa2,2912640398649031220861,false
0xc3D96a1EfB52F1Ed9BDea139e2D82ee29AB338f9,2891047271464417101029,false
0x4d2F4186Fc6F6eF8814d0E2d07eB1aF5d0bEF0F4,2879066686782408340375,false
0x5c0642fE68fC72cF03F676b28faf5cF97CC0B265,2852299818583365451174,false
0x0b65f3f92bDe7f90614b5c505ed2F0A646eEdB90,2801117799706249845902,false
0x5CFFC9375E49A77b906d1beEd8A5616f70ea4142,2702917402185590644180,false
0x0654ed79ff9d16478F98bFdF3627290E9C225190,2702145179884101981989,false
0x64a997Ace7586e6700516a08954a39b8e355B62B,2674025403999788444724,false
0x8E7025083b3f69f168322E2FEb08358803C18254,2503075631664156700051,false
0xC20e318fe1830DE929bB8eE57F6209a89F0ab00F,2491148431679304939903,false
0xa1f4D86E2e1545ACEa219008bC9ce22e5669762E,2485237342128697432903,false
0x7447A96d0b37C20f5d04A33c5a94035c4a3997ba,2465630244275428713325,false
0xC77718b75Ba9662Bdc27E5Ec95C99d60aafEDD89,2460655081397194172759,false
0xDE2027DA2a07d29559a7BDF13086eE1E74241528,2441956413567040846777,false
0x0C3f9dbF394C33449895c9c3011A7dE087BbA603,2357880695340363444560,false
0x6a3029dBF43b86E4419A66111975f7dD7678D937,2355935181644795639878,false
0x9D0214C3dB28875fe2b9eb9cD9d4F71E7817890A,2335852223342337895644,false
0xefAf28b70e2613fE87a06d8C496861E20A7287B1,2311943333319204799179,false
0x972b0F9cDE1266e860E546ac92E783741769400F,2064169780287132609930,false
0xdf1b8C988a60aB180cbb35D102C2824215310796,2063510479879058046809,false
0xB81D739df194fA589e244C7FF5a15E5C04978D0D,1938515126372300174413,false
0xB3C0126C5122373EF5C7fB3019C8EF815528E55B,1918905618967928246174,false
0x2b4cA6D55d6D7d18e321d2089E85543A1481c953,1886129513460586189253,false
0x1d384d86Be16F28cEe9Fb0784dC437d28E53DDA3,1810858007302955493525,true
0xcD8328f7E35e9F69acf287Af1ECc842199108573,1655878475450664750813,false
0xB438Dbaae78225eEfcDBB04E207A8eFB06036a2c,1582331541938470843406,false
0xb69a6B4102e7D8FE5b2C65Cb17B0D74850cA22A7,1578709418715998814233,false
0x7f67c538f2398C1130b89E7c7327A6B13811edB3,1483433954349974672544,false
0x0eBa5721065f961Bced568527BFa03eA9eD61a00,1457488680740458230329,false
0x14A7123bF8A597378B6248ce02B064dbf9a295a8,1446613604297433619198,false
0x664324F8B7430b4C22Dc036234Dd752A4755Fda7,1432516545840034388764,false
0x97B73b8Eaa8662381383A67e0dbCaB67f78337dD,1379675447371890054553,false
0x404ae894Ab8A5BC77B6b8BbB69C8B240ab8b1D9C,1300627267487677660261,false
0x5BC81274740A73D33ec8539182c326b8b58004C2,1298124690190267064079,false
0xEbB03C0372DcA959843e5B9214351B19481776c4,1261645257370355702540,false
0x6639AedA58e5D1420Da3381f4Bfef89E3Be1C7f0,1254549919661864912494,false
0xc994d9Fa9814b3f3e90Db03393F02ffA4796fa74,1249805737708414634896,false
0x553d963faE2068d1bCaE1CAF5704039fA57e77cE,1219278571949959407268,false
0xA9f7b86FCC86EA1b913dDcaB8c9514a8e677666E,1177968932767218186538,false
0x333a3CaBD01b819d7651A162E9D65983F8377A7A,1164290856320269322581,false
0x8896e0833d371A358eE06EbA7D4052D3e69AA189,1132132356778504222492,false
0x3d72971b117EE8EF445D138557151f66CB0D408F,1131814759245784584188,false
0xf2edB09716CF44235c03601548F2373B0A3e4f37,1102027525940575766386,false
0x2C5AD228Ab7745392cFA89Fe118aEb96C9bd3E1c,1068948614110906513482,false
0x6f83331f1A46834D937b3Ec4e0AeEDF3D78Cc965,1063104158505093196249,false
0xd1E5b4094B359233f417016bAc0e5A89786D713e,1058410258221553314075,false
0x52f86e43dAbdDee24A35227598bF4569FE59034D,1055809857139759075720,false
0xA84fE466486223FA9BbA2dD3ecFb5C1100311711,1006483207446048518004,false
0x9D5132Dd45CdaCd1De3a7b7f1f13da7F025fF726,935547200650327004944,false
0x3d5357Bec88398F6fe02F65350C80Bb67e0fEc1B,933731599070555110407,false
0xc467d8Da063F0C55248344F8DB227bCd71Af21A6,928303265307751910009,false
0x7B3a6a5999f0B10c5eE674bF69C6e917249eCD7a,922328839721288028891,false
0xa16eEc8476d15CaF3908a0Eef9458a79908f15B5,902110190568719923102,false
0x40F832B71D2C525A9aa4b4908Ec511Ed93c8a308,886006451287724353485,false
0x65cac6b246d5678aA813511D526d0843b67CDd82,884987724777027603310,false
0xDFdf46dDeE7AAFC6d373a27bBF53Dfa6DA0558a8,864061402014542386225,false
0x1CbB1E8274E44287517A34De6AF3CF97dfD9E0Cb,862439180991668263551,false
0x8A118de372b35E4Ba6f0Da50249AA56064C588cE,825249751238383882533,false
0x544a40955bA1C7e56E161a59E1319e3313C25251,823558049319417235414,false
0x993894799d8Ae6ED114766a603dD9f0deE1B67A4,815980950060883982284,false
0xe668cAb6D7cCEf3ECEE81329a0587E24f5994889,788396147561081316499,false
0xd6Fa6b58B0745E6e3e832cCFa7812Da8EAc947C0,742000656980806128351,false
0x63d4756EECEc5365294E81cb61599Ec984af2194,734435239156662057082,true
0xE8CF89bC7938e0C9a474eD1055c3F2BC59C0Dba6,731461936859332891282,false
0x0C1856Cb7444cc8596c706185b54535F45C2623B,719671750299580641395,false
0x562aD7fA504e5134B424D496f45254d657669492,714450453538618911143,false
0xE42AA7DCC9f04557B2582607CF396Bd9c3e4Bb5C,712345104282667197460,false
0xd2645f07B873553621042AA499E1DA490FBa47f4,712216377826192953483,false
0xE604cB6628223F86CE2994dFf78cB28273fB8BAB,710837708040454208260,false
0x857CD16a827db79369fF9920E94E22fb916D2D3D,707601006973578656728,false
0xC03D7825d2b3EC9D73D581802Ab49301C4EBB4D5,706359537419082467334,false
0x44cDCe3E92B8405Be3973E7Bb7B58242B98A99da,678188802901169323264,false
0xf44d2de073528bA2231b4863bb841eeB8594C3ab,678102959398078489253,false
0xf1Fe05ba60494D33A735788b461B0A08eb00641a,663587485282683898591,false
0xc7bE26Aba75DAbA73d9f4C202a16fB5Ca7ABC238,652930321542698596905,false
0x1f7589D2d5738e976734490C2162f23E62ee4693,637052273476376167166,false
0x5b3513dA99C0572A510334c4256B99aC3A8eb72e,607853561740513668302,false
0xAceF0311337a236AC7Cf05eCB3E20bF39ddAE238,603639280911729935759,false
0x51E19c3Ba26560B8a899920b02b81c6ad9FB5d5a,601413779955040407588,false
0x991D03d62130bF2E0C1Cc44Ef358dc7A71b04bEA,600108204990087567941,false
0xb60231e032C5443877fd6203c77CC5A99aeEAC37,599753112058958472643,false
0x4fb30f8CcE1F80FC9CC45F7F626069be7549aF59,597767935412256629740,false
0xCa4A4E011BDEB6E5cBC229B882eE20ad3231096A,596790849806889887412,false
0x13770Dd329e2087aC96647A9BC46c27DD3D20B52,591726868873659104214,false
0x6d76cbD9762FC415f9d679BC557D6fFb9F46583b,585848935208373906532,false
0x788B8b3E7063d17FB0c6dfDbf26D45b82F51c82c,580090938898239230244,false
0x14c19aC3c4eC0c567c10f13e124C837BE79eE118,579383019728918815968,false
0xaebb8FDBD5E52F99630cEBB80D0a1c19892EB4C2,579140193585164559518,false
0x993991e2642Dfca4196Bf4Fa15D857771394bdC4,566125749030476875279,false
0x35d28e7b0f94Cb198D5C2fe302bA93523930fdeb,560935863699152265765,false
0x74769E205fCCE2577cc2F4ca67762e6595D6306C,548626100642768526403,false
0x4a4E593667A2a848b5E0f76B7d82Ff9f86d36357,547649804701326592518,false
0xFC9fb4C94e7d21F5789abba90973E25020f896c6,540504937510836748512,false
0x489fbE5D66CBC5c2e838dbd3a3F72909B050f2A6,539781094988716788072,false
0xBc817e47b66041A799fe3B9d38FA1e94DAe164c6,539350421805224033522,false
0x83132A7a14A8729b4Ba37766F8849F1EBbAc890a,538762007962488425433,false
0x8ca1d8B2B87dd4dEa9Dbb6ce992eA7B625E50836,535968237202391406911,false
0x04a4A1eD81269fA947b10F70fBC07043c86C964c,527781924298406918859,false
0xD96ea3bcce83d4E1eF8abD1776eecD0cEa1bB09E,521664995620159419919,false
0xFC1F52f80b84D2dD4835f82A454aEA06DeC37864,508001270110690322426,false
0xb95f08B2eda7B23Ce412A6dE82eA5f5100335A3A,507238801361961167815,false
0xD22ADba687aAd7DD9CEC3b18D970C581734783bA,504690058692778565968,false
0xb6D6dC31958dfd5A9BE9f837Fa77f0Ae03E88235,504045225163224308793,false
0x8D622746dA805a5c75d32B3413C28062636e3dE9,502794334508679554124,false
0x8c03CEf398626be34f74542D51f1aCd4B6d81515,499974404798735855935,false
0x7ecfcA59ED99F135Fb8a41501514f807B1f00655,498395991242200264148,false
0x543A0915C99aFC82137fd4c0d261F6919c9BC8C9,496115536361194189223,false
0x139B3F8938D2C57730B6D654178a7159D0dBc8E8,495097467194176155232,false
0x9097b4604Da484B54243Ff4952F8FCdBbAAC9b8f,495060309127586481695,false
0x7125E33730A7A1f6333D97179730c2a052DB8b42,471812355146277861616,false
0x428F1BD6DDea2E8c0f5658685458215609bC6cec,466614791106713622193,false
0x4cd6B970F42B41Ee58c2e4B7aB99863d5AE52A23,465902394053735729752,false
0x8F688db667e04B4ea0CA7555ec8B087B28B850b0,464297451747465400274,false
0xb957DccaA1CCFB1eB78B495B499801D591d8a403,461785210008994779565,false
0xD2aD588586bD07486f8694AcAa986302c25d1D6E,454174667701590399609,false
0x03f2dc109e39C1aC6FFd15702634720FC3c4623b,452463623855285029428,false
0xecfDA6868ec7a22284f1E437f4F01F29AB5cd372,441926290749929785772,false
0x842F95be01A0DF2B27a5593a2B4353bcFaDcF481,433654822963664747408,false
0xc2eA7b4D42e38797589370e44d4B2B975b9e34d7,427364650956602308132,false
0x6E726745b61C9c78B6259fC550f23490cE9F3a52,419722075195098017388,false
0x7059b102FC3B8B0c4fc71A9175610121c9BD9b27,416103625932056837322,false
0xb71b50ed3cd27588888AB40062d11be71F19088e,408482040880320994850,false
0x4f2421553E571627C6801521316732693016d9cF,404564741619846649706,false
0x997b96BAD648c39226281Bc002f9857274E42A01,397505625667136614320,false
0x80649C3771d0999aE97Ff2895a9fc6D4c55FB79F,396202621273165246369,false
0xBe187C30a0176AAC698cAe51c9a786c802dE8F1A,393592741316153636456,false
0x7a4A1984C317b08d807eD05f293E60CbdbD6ec83,391538769014508606762,false
0xC81be7C4026503E840562f10561495dcf410ECDB,389419802127129908416,false
0x8293F97f1E57b3b145E65975696CF5C2Fab39681,386307757832803821300,false
0x943980b467fE194Beb923dAF7A544aBce90b5f93,376550486616980100936,false
0x6241B845Cc0dA98133aC3afe022046CDd743cC12,375661101255901110057,false
0x953D1668BC03e0EE9145A7c4F79956b73db90B67,365532485813273904578,false
0x90F6330c0F381CD5F1EA30a02eDA4E194E82266B,363088497981890543295,false
0x9214835f82752E0574F3828A4400C36Ba386Df82,359392134660892950473,false
0x4Ba374a35e5965eC791D88dEFde4374F8aa457aC,352906583408252639816,false
0xC1C302d21EC3d98a294b8e1413BF704eD415A6b6,351661706466091055120,false
0x03522535c182B9c21fE1bc945ae8Ad2e19D83AfD,347375058012526960273,false
0xB36402e87a86206D3a114a98B53f31362291fe1B,346323625508319218632,false
0x2B69ebbd34226571244279e9e04c8750d1A21d84,337782381650224434383,false
0x15E1690f4D5dBe4790a3D093Af1397d6879f2123,337098509774614905140,false
0xd7Fc4Ab828AFc1bb4b217f337f1777Ca856Efd12,335960997276683907433,false
0x250d82c637dC65d495Ed67480709C46DaaB44e3F,335904796240035998072,false
0x8BD26010EAeB7a81af4585B59809Da5ed7b4B07B,328316511363407937666,false
0xf95A2116E925015544Bfd3800d9204b701e46BbE,322934051497517801018,false
0xb78Eaf68707D5dD993E211dd615c4A0Fa9216285,312474729371881927087,false
0x93A7D74AEba21B20734bDE2e13c049aEA26fE13C,310521379485927062006,false
0x689360Ec90De07Eb6940aB8C91D24d746F7b0c19,297717307680049223488,false
0xAF354D89fdf5dAa5Bd1104c1008e2F6D6F8e0926,294565562713386822869,false
0xC88131292498e528DDB5d1fABAFDa62c11468C55,290184642534431056049,false
0x85A729033Ea3aC6Fab6ca0111E587DBa45F753f0,288768809332427862780,false
0x6c8ffe4A0F88a8732017801F91BaC1dc52f53837,286196121909421506680,false
0x79bc970B69CC8fb31406C409692eD19612E39731,278787298482038203635,false
0x1Cc584483730e47705E171B9a9d00A2D63B364bc,278629297349304464323,false
0x6EA314366871459Dbc3e1A2Eb422e23B538c7ADC,276025786947193346154,false
0xb5f69aF7e62774f5515185E3FA9447DBf9B65E55,271722518066883904716,false
0x8CF877e91118Ab50Ff00dE1e6E6A566c9C2B8228,270888702131902934204,false
0xFf8B5E8E0D2242526cbf0F4B76B51690F6b70826,267454926710957899334,false
0x6A4D00bc2a921e9Bf5397cEcBa78c6802BE3702F,257931639616299872110,false
0x8Dfd856Af8B868bDC73b4EddBf34511310402C03,254756076603105285833,false
0xe635a617b12F2eE00ed70af630c67b6140220fa3,246568574674039608890,false
0x844D88FCe36BEdAc253333fc5f6D5DE0f92779f9,244743118041146998008,false
0xf87f7d563558bebF1031bcF09ba6ca60097Cc7AB,244269697106132739443,false
0xbE00FA424243C56c7CF5792aFBd6b8Dc4d6CBE4E,244111128443251147589,false
0xe9D22623D59e4763927dc824b195384e46B35254,232907235255165170438,false
0xd6ffc26607A60A0c5383533fd53F7C47c26D62D4,228572690578660863476,false
0x7F1CD22F3E8DfaC287cB6b1D29a4D28ECB797b9c,228265996347783603259,false
0x93e3A2a50e7A6091B877Fc939e0a3f43954811d8,227859688996335875833,false
0x46C9CCC6857E33a8209706BB5043700b4608Dda8,220697349239959704262,false
0x5B688c6266F04648dd81A5fdE233CdB95D2FB79B,219752743946891564627,false
0x5090E81d120833a79Cc2E0c787D2d57f2F1F9067,219662632744934448502,false
0x53856c7e3D31416366D30D65e80640590fd789C6,216049966281178075466,false
0x431A364c29DA613138B1a38149B870B332E3752A,212733112492798848320,false
0x0dec971985A49084717B06904b4047741A1e31C0,205916528911527068419,false
0xF2840E6685932197F9150a3f312390aB57966F7b,203928944415582589516,false
0xa632A61272556275482637fd6313E772073Fca96,199936642867902475120,false
0x8aaCa2dd221574341F6E5CE2A98Ea33C0D053B96,196851846662101095321,false
0x07ABc6225724a3f29e09173f585AacDE7A701dB3,195024814704177226730,false
0x706FC1a8e457De0cf52e7679C2922aEF7F7a397e,194035919338466868090,false
0x8A5817d7Ecd09f44cc332efda3A3edB1c812Ec7b,191867351273733856994,false
0x16ef04260Ca959C75bd8d4247874517c9cF74d12,190572522362942318396,false
0xe68FDC988b9beC61D1FE494973D58062e088cF36,189629756402852299452,false
0x868256F79bd1383d173f4344F1E3e1bA8A0b4Fa3,186053728256395402853,false
0x6Aa242233CC8AacF4C7d17fA48F06E0980bf08F6,183670628987077559689,false
0xD5c2d0F5314131025302A18A63EE05248B0950BA,183630047705215427267,false
0x7077e395C9FA4E480366A5DC5792d2504d78dffF,183035013577669149772,false
0x06a8674cF60506377Ca579e54A8242abC81b625f,174182863913823268480,false
0xB35722e595F2B974c2B1D14A80Fab5d0c60c2fa3,173736939011557575214,false
0x62c7993aFD26013562CCB6c68d82299B60F79cc9,171875155851195336467,false
0xA93266651533D2d944D29553D37F1D2F93E57De0,170570545377979595519,false
0x7B957b3eb64a3Fd6e4276D290f470dDCb9c1Eb7C,163094588011427378911,false
0x59BD3Faf945D1A68D9c6d592ad6017D6b981c12E,160139951339125148992,false
0x2a53aAbbA95cccB54b070Baf34182222903E0E37,158203678527825530608,false
0x60Ca09dc557C111E83392Fb6280B32695345737c,157991295927593721629,false
0x3fEa8A2d3f6CdF68c4be8Fd91569e38191050De8,156403058130067499087,false
0x11d67Fa925877813B744aBC0917900c2b1D6Eb81,154598307884789894251,false
0x25e6550B87Dc7B3EBDC370bf8FE4D1ba6a896C91,149155122477191195797,false
0x6c98064CD84c09C827Fb76E772Dbb805F54AA564,148695296244647004258,false
0x8df839cb3a3d0Dc329c1E4132D45E081F3eDB869,147870414192358069925,false
0x9b66aEF7e83fCA201f4AB3DC39132e40AaB3083A,142498977029107651817,false
0xC367BA52bd28b07B3B29BFD6BDf707C33c2B9441,140360849177667481960,false
0xB40Df1Aff258C913Df665c100F287A5df5d87994,136633382111235076965,false
0x2B38f0De645E05Ec410AE86Ef479a1e42E45Bd12,135865922131681611364,false
0x68f6609d45A9dA001A88f7A3b9ec236Acf27e1f5,134132593943869948959,false
0xa43B033B3709BA7f35D0830C1dd2D8F49a187b7D,131969604764877587405,false
0x93d4D5280280bFB84475d5eB82da859D95F8614a,131890455198715754023,false
0x97f09b2e437e1F9c38dd8A7CE71d31c2b5d8c5CD,124302296816963481610,false
0xD3c80eF49e527b4529F10fD616f96F7037C1911C,119909283827968019482,false
0xC6Fece04694A1aBc42F757F03a2A6EA51F0989a0,116635855127968810231,false
0xc655BF4FA5A5846c3407d4Bc7121b79D7eA7DB04,115927574166844386595,false
0x8A4e013E3827FDf8dd8ED48eF169dF1036580adD,115063308619581549199,false
0xbAd1fd6d7CB2Cfef345fF98Ae3B289b15eDEc77B,114864478495212845745,false
0x106acAE4A2764711dDDB4389Da619E2248Ffd679,114674234508438523366,false
0x131134225f1Ea10980fbA38a8C3cc3D712C59fcc,114248619248831846081,false
0xA1c50Be5C6B2C79Fb960933B7d2c8cB61F1b110a,108291389873496495073,false
0xEdfA35A6C15a8780e0c7bEcc02A96bdd349c3186,107109159089776096987,false
0x6066cB2b2ddBE334752D130b7e488cB2adA4B720,105670520863329398129,false
0xe1F0D4Cd256F8467EF6DD0a4EA2E6f2B767A1d96,105428608150728627816,false
0x7799dCB324eaF4b1edf4948C90866Bfcc084dD68,104747716195779718174,false
0xd9aeb979cbe3a85F2d6fca3723f846Af8CA56E05,100056004349953222064,false
0x486d3726f4Df6B4ADB083d6872542cDa5720fc25,97428160355896314511,false
0x3497818F50f79A11236B941dDAd35Da68A57864E,96840804523249034626,false
0xd88ccBa122A7AB7Cd6A656335e1abe7384b2cF31,90565997350506138094,false
0x617Cf05445f9750264498ed4Ea4FAeda19654e66,90383420616537590215,false
0x0Bd61a2EF4C1b3C293f9Cb98d5d985134E832711,88238751270732083679,false
0x08fCA11Ff3A078499AD794B98dF34F3879fF503A,87399460303969185863,false
0xCdcCd5480Eb040A8252C83ECd47a3D378497f896,86447443259415843470,false
0x67Efd0FfD493Fa5C55f2a19033557557e3A5197C,85272391974338774719,false
0xA1E20C4D993608B8c4d719956EDFe595BC42c11E,84123160632759442868,false
0xd6A2A89aFF9C19f26724e4bA7934B6aCcdA79a81,83689511067511206357,false
0x8f4EA9ad88DB773e4a086884EBBf0Cf813915D38,83112760311129769299,false
0x7aCFefC8eD94CF7a04a6943565AB6D36F16094Af,82310704761904761904,true
0x94Eea2D58b690730cECF950270Cb1115dfC2638b,80718035160855863828,false
0x0FD994f6e14Ef273e94A1B2e9b2957dff754D756,78759613773496278870,false
0x081e5C533f527db14A812467C634473456e9b0C1,78435219359551187620,false
0x5be1dBf5967cA801BbB9be184daf982966913e4A,75219794943050691256,true
0x116c2340aCbb60607070E8db592daFCe98B038a2,74736719833311684381,false
0x280d5813BEB5773e27437CF4f63C499D8cd04a58,73232278008687381657,false
0xab025D1Cb886D8464f6aECfC7144C6c4D07aa6D8,73117110799233483196,false
0x9f8F7b48932b87E9f839083482c4a71Eb45398a0,72969630825123820094,false
0x150a0D516C0ceFa39f980Da57d5422E91A94238b,72729392009683677750,false
0xdB9e4650B6d26FA20278bF5133CE4d961cbaea4C,71425812728036040645,false
0xfB87FC75BA262096E1A4806Bab845A2Bf0E979D4,70706045355638050703,false
0x69aE784b65cE265f5e8f1d581d3DB697afFef090,69824130616501079089,false
0x1E283822c4445E634544589fe0b9B0A61d9234A4,69070413079781977084,false
0x5EdF9DeC5b003AF80B65e129Ab17DBE64106a8e3,68247711782646949582,false
0x02F73B8e29dD6Ec38Bc5D8B3826051DC562c3060,67744877135441424060,false
0x764d63adb804C3ef8Dd51a80BEbBE1F26d420025,66336707105456091180,false
0x7A52909A5ddEe628486CCEDca49a96476fd02a77,65793974316915590161,false
0x140e68D9723519cD3e3d2fEEa4151135B7aea929,65187723120324252943,false
0x4a4bcBA7C184C8aE63bEdF7F76454E7ce9066948,64647453846673709923,false
0xa650CEeD7a061Dc8A901bCC2D8321227AbF7D5AB,64640021694885139540,false
0x5C8b5A6364d801a478C0Bb53bC56db1ffdA60F34,63764538184158592733,false
0x12D0F12D98BBC9187667F7996BFDD51648Fdc360,63378768430563583894,false
0xC64854f770c2c0a36CB9e4504db3f5e44181e3Cd,62330400484273254432,false
0x4A2cFAa5B24850493298DCb8969fe11FEeFfc366,62099267950236065136,false
0x98554a0F91DAB9111F80D5e96E062a8647343c4a,60428871869896814801,false
0x36e73C57Ce03Eae19b553C777D282327D4705B6f,59291038931681137759,false
0x8776e9f3A7836d670Ed8596b589F753C7909A420,59195948637365779417,false
0xfA4b5Bc0457cD59Fb2EB8755FC3f8c1e74619759,58179171314987366762,false
0xefB4dDB1bF1542BcE7655967f81803a69bf3D890,57717663422255612661,false
0x6016C09EcD36DfD9C60C12B29e9Ef2aD97264beA,57483083734654202625,false
0x22b908c2FeA7a1e6043FfcDBc77D660D4D326961,57060121041359660727,false
0x6F3ED5246948224094d209B9427328052cf63B54,56731945863142730277,false
0x7ec1D8cE05c1dB1131C4e1A54DC9b0186C939fb9,56596579789688186727,false
0xE206578976CAb033D49202E716C9d712D803164C,56596444561224429741,false
0x37ae94b377B6D6522BCED1a448D144C69B6bfa9a,56414369149495881916,false
0xD8E5A6C7cD33d29778CFF10ab27333e41F520965,55563861603010897088,false
0x02cA6fbC8677Ef6f6fC72B612F4dff3cf4D94fc5,55149490689139351336,false
0x4647B19e9356d450c6E1C5aeE9EF89AA37b0F1c7,55083095411611111502,false
0xDC2a35C189DF5588F27F848113DF6FdB760F3Cc7,54644717609449244366,false
0x130833a3094045Ccc2568E2F652Cc4E1Ea6b79C9,54555484321678463882,false
